Day of the week,Time of day,Amenity type,Distance to amenity,User rating of parking,Handicap accessible,Price
6,1780,5,1398,3.452065705683505,1,26.0
2,884,5,1470,4.193181107833107,1,30.0
7,864,6,126,1.919341854206491,1,28.0
2,885,1,2894,2.6694737429779414,0,19.0
6,1778,1,1338,3.6866660334245624,1,27.0
6,823,7,987,3.057672769515921,1,26.0
2,1423,8,3600,4.195041659480218,0,26.0
2,1168,4,3708,3.510288957260253,0,22.0
4,1654,8,317,1.6626127740173224,0,24.0
2,1618,3,105,4.9363235328388,0,43.0
5,1580,3,2804,3.549248123556513,1,24.0
6,1220,8,2286,4.352543761577261,1,28.0
1,970,8,1295,3.669025624995414,1,28.0
7,1057,10,4610,4.906757575437398,1,29.0
7,1327,2,4845,4.313625162426883,0,25.0
5,1109,1,1632,3.6495302280801014,1,26.0
6,1259,1,367,1.2843763914261044,1,22.0
6,823,9,954,1.6672708059325343,0,19.0
6,1205,4,2912,4.997428656356474,0,31.0
2,1819,1,3301,1.220773715624722,1,11.0
3,1392,6,3801,2.7839630222734093,1,19.0
4,1865,1,2489,2.6109317988900638,1,19.0
3,1306,4,3240,2.5362574114926155,1,18.0
6,903,9,2616,1.3931448114674345,1,13.0
1,1814,4,2854,2.844347001218849,0,20.0
3,1891,5,865,4.516856379716426,1,34.0
6,848,8,344,4.314171515516316,1,37.0
3,1250,10,4446,4.688232561338838,1,28.0
4,1258,7,1171,3.7888302115478316,0,29.0
2,1848,3,2092,3.920060482809574,1,27.0
3,1340,2,3714,4.469676783925848,0,27.0
2,1084,3,1511,1.3202413123332617,0,15.0
3,1692,4,2280,4.402128406496839,0,29.0
1,1638,3,2154,4.001661366275085,1,27.0
7,1206,3,4353,2.5884098522673704,0,17.0
1,1651,9,3472,3.8188896205151774,0,24.0
1,1598,1,3911,1.7958646993662737,0,14.0
2,981,8,2592,1.4301495908880772,0,13.0
1,1973,4,2038,1.0372774705236383,1,12.0
2,1555,7,1450,2.4021894230267704,0,21.0
5,1443,2,3810,1.6583285317583463,0,13.0
6,1596,6,4385,2.9994234529735686,0,19.0
4,1939,4,3438,3.584500429049436,1,23.0
5,1448,5,1050,1.144693522393522,0,16.0
1,832,10,4064,1.984646238140694,1,14.0
3,1125,1,947,2.1240956258729815,1,21.0
1,1658,2,3971,4.38798881741734,1,26.0
4,1831,7,4651,4.981028196925051,0,29.0
7,1373,1,4981,4.124406395651134,1,24.0
4,1446,8,1596,3.627445889972954,1,26.0
1,1571,7,1659,2.777562438076261,1,22.0
5,1488,4,4389,4.214500062274542,1,25.0
3,1348,8,4114,3.9092508414786273,0,24.0
5,1089,10,733,3.783983731651795,1,31.0
1,1706,3,2675,1.878655358912535,0,15.0
3,1256,5,765,3.279232103823509,0,28.0
3,1932,8,2094,2.6768341221992733,1,20.0
3,1569,9,2171,4.190991811129303,0,28.0
2,1408,2,4384,1.5875391513869004,1,12.0
5,840,7,4350,1.22119538371342,1,10.0
3,1805,3,1794,4.270882153917552,0,29.0
1,1381,1,3112,1.584056761728947,0,13.0
5,1771,8,597,3.122914181668917,1,29.0
4,1505,7,258,4.444909533792098,0,39.0
3,1117,8,4866,1.5046656593062049,0,11.0
3,1335,6,4553,2.8447506842837313,1,18.0
1,1342,1,2492,1.1147418688118536,1,12.0
3,923,4,4366,1.8421783542198704,1,13.0
2,1125,10,279,4.591885053874231,0,39.0
3,1008,8,4481,1.1258190477348866,1,10.0
2,1333,6,1076,3.8156665716375056,1,29.0
1,1278,9,3053,3.804052976881841,0,24.0
2,1915,3,4558,2.60428897677851,0,17.0
2,1466,2,4813,3.8445775075163326,0,23.0
6,1918,7,526,2.1856338924711154,0,25.0
1,1446,2,1220,4.639311352083417,0,33.0
1,1437,1,1580,2.24942028666181,0,19.0
4,1535,7,586,1.5831610701001697,0,21.0
4,1378,9,3489,3.9204465977392497,0,25.0
5,1825,3,4149,2.5906042229354282,1,17.0
7,1392,5,1660,1.0753294857846512,1,13.0
7,1611,3,2104,4.006579051915777,0,27.0
4,1091,7,2238,4.191939381152836,0,28.0
4,934,1,4168,3.3155140444329962,0,21.0
2,1367,1,4091,1.072948208920001,0,10.0
6,1252,7,512,2.3837144208179146,1,26.0
3,1110,5,726,3.2895968352518095,0,29.0
5,1101,5,1923,2.4436786249611426,0,20.0
4,851,3,1169,2.6102106378853325,1,23.0
5,1414,6,3180,4.684431048502049,0,29.0
6,1124,6,1058,1.5373877983703017,0,18.0
7,862,5,2458,1.2057451899264304,1,12.0
6,1331,7,915,1.4077022397847352,1,18.0
4,1116,9,306,2.9555377693834717,0,31.0
3,1413,10,3730,3.158971614845008,1,21.0
4,1490,8,3921,1.6209415372626954,1,13.0
6,1871,7,2451,2.662084405087465,1,20.0
4,926,1,1733,2.4994081110077606,0,20.0
3,1970,6,652,3.5759096137903787,0,30.0
2,1317,9,2547,2.721512903929865,0,20.0
5,1756,3,3015,4.97657716855576,0,30.0
2,1707,10,1377,4.847967392788647,1,33.0
6,1600,3,1629,1.4266037573652137,0,15.0
1,1372,2,4086,3.593112070728186,0,22.0
6,1366,1,4365,1.7719952299352784,1,13.0
1,1488,6,1393,4.503404502273387,0,31.0
6,1834,3,626,1.87893759837412,1,22.0
7,968,3,4956,3.529978311303083,1,22.0
3,1941,4,184,3.335084308663013,0,34.0
1,1318,7,3660,4.87936305191093,0,29.0
2,970,5,4685,2.648705929930176,1,17.0
7,1308,6,3049,4.149843355635554,1,26.0
1,979,2,1279,2.4336731328038512,1,21.0
7,1010,5,2990,1.2329569299036676,1,12.0
1,1539,8,772,2.1193767019875818,0,22.0
1,1045,4,793,1.4185368458509777,0,19.0
7,1675,10,3740,3.0140192751536583,1,20.0
1,1641,4,1922,2.43309588372412,0,20.0
5,926,6,292,2.8476186014471723,0,30.0
6,1716,6,791,3.3177865880371336,1,28.0
7,1709,9,2670,3.5922392942229058,1,24.0
2,972,10,144,4.148364532749243,0,39.0
2,1564,10,4243,3.8368894819140893,0,23.0
4,1846,8,60,1.421000489041564,1,26.0
7,1960,4,267,4.078800935985189,1,37.0
5,1838,6,4123,1.4344351897697596,1,12.0
6,1474,6,802,1.5266319714291243,1,19.0
7,1533,10,1789,1.3478346897343325,0,14.0
4,1948,2,690,4.893861436082371,0,37.0
6,1161,9,985,3.32029397439526,1,27.0
3,1354,9,4133,2.9137647347020414,0,19.0
6,1612,3,3114,2.9931779580195412,1,20.0
7,1930,4,285,4.92091880086641,1,41.0
6,1312,2,1720,4.940816580345942,0,33.0
3,1530,5,1604,1.8948160355566541,1,18.0
6,1402,7,170,2.387569755498127,0,30.0
6,849,7,2813,2.482360598040084,1,18.0
7,1067,1,2730,4.256042783607166,1,27.0
3,1284,9,2142,2.4249561909743047,1,19.0
6,1112,5,4970,1.9540387052807913,1,14.0
7,1498,10,384,2.0082924013985513,0,25.0
2,2000,8,4253,3.5838766010367635,0,22.0
4,1773,10,432,3.170152276622739,1,30.0
5,1397,9,2853,1.186320740465085,1,12.0
6,827,3,1164,3.274483128873747,1,26.0
6,1241,6,4183,4.309997856309801,0,26.0
6,875,10,2154,2.6186470063734775,1,20.0
2,1034,1,4349,1.2973246792028839,0,11.0
5,904,9,3744,2.5959508185470583,1,18.0
7,1207,8,1042,3.4962809191503195,0,28.0
6,1749,5,2086,1.7801840610555852,1,16.0
2,1249,1,3342,4.305515376741155,1,27.0
5,973,4,3166,1.6697923342025298,1,14.0
5,1975,10,3874,1.4952410234028068,0,12.0
2,1230,2,1073,4.001055321232279,1,30.0
7,1641,8,3581,3.185174171428286,1,21.0
1,1328,3,3116,4.608027589506651,0,28.0
2,1430,1,106,1.90722443116411,0,28.0
3,1937,1,3353,4.4408546413080145,0,27.0
7,1123,9,472,1.9438057796341979,1,24.0
5,1390,5,2313,4.5037599706443014,1,29.0
3,1295,2,4145,1.8235022995117105,1,14.0
3,1544,7,2254,4.586315224411628,1,30.0
6,1816,6,1384,4.4342970255716505,1,31.0
6,1083,6,2731,4.926663930171295,0,30.0
2,1600,3,3693,1.6997398699802342,0,13.0
1,1463,3,4275,1.5324190344751019,0,12.0
6,890,1,4583,1.0457123605596799,1,9.0
6,1476,8,3005,4.679617183941524,0,29.0
5,1584,5,979,2.09519643623024,0,21.0
6,1774,4,1817,1.9831363969209361,1,18.0
6,817,3,3091,4.867779307787913,0,30.0
4,984,10,1081,3.7113668506129245,0,29.0
5,1119,4,3698,2.135243521517191,1,15.0
2,1001,7,4020,1.693243301774641,0,13.0
7,1532,7,4292,3.8074107354309343,1,23.0
2,808,2,3195,3.0185128734397098,0,20.0
1,820,6,3829,4.764200205036314,1,28.0
6,1075,3,845,4.615698646930905,0,34.0
2,1973,1,3166,2.3957235783481883,1,17.0
6,1928,3,2207,2.0645156137323895,0,17.0
3,1096,5,1618,1.3451508860514028,1,15.0
3,1585,4,3387,1.6349670638772662,0,13.0
3,1430,9,3122,4.808401915458976,1,29.0
6,1437,3,2764,3.4159768327085533,1,23.0
1,1546,3,4898,2.844733817825933,1,18.0
2,1329,1,4774,3.1357597851399728,0,20.0
1,1291,2,1135,3.8284235074578605,0,29.0
5,805,8,2018,1.4362604915336719,0,14.0
2,1178,5,1848,4.54024951034742,0,30.0
5,1808,7,1798,4.13109858968352,1,28.0
5,1834,10,4169,4.6030080838380965,1,27.0
7,1306,2,4005,4.1729813083921945,0,25.0
1,1425,2,3106,4.0604442346295695,1,26.0
2,1861,2,4483,1.8148550371047452,1,13.0
6,975,1,4327,3.6210199101594007,0,22.0
7,1295,9,4844,1.1767983529426322,0,10.0
6,851,6,3549,4.070784354949222,0,25.0
4,921,9,3556,3.005109239874077,0,20.0
3,1678,6,1523,1.680406174010188,1,17.0
3,1213,7,3088,3.7812065338347765,1,24.0
4,903,10,1688,1.2591768671466612,0,14.0
1,1109,9,1025,4.7578228697909815,1,34.0
7,1634,2,3462,4.304012308942037,0,27.0
7,1021,3,2218,4.885416821497753,0,31.0
2,1182,7,1470,1.4938214671667085,0,16.0
4,1408,9,1590,1.687194698451414,1,17.0
6,1557,6,2732,2.3211206375963553,1,17.0
6,1309,10,4156,3.3738525212194754,1,21.0
1,893,10,566,2.9408852269249146,1,28.0
6,1274,6,1998,3.803108810666361,0,26.0
7,1221,8,4763,1.9536553548553566,1,14.0
5,1788,10,731,3.9305540486003743,0,32.0
3,1491,6,4739,1.237312792761605,1,10.0
3,1684,4,84,2.9517055539276744,0,34.0
5,1869,2,2236,2.6590903065508136,0,20.0
4,930,7,3364,2.1931572205475454,0,16.0
7,981,9,1483,1.9463179525898964,1,18.0
7,1816,1,63,2.6792664207887444,0,33.0
1,1759,5,2100,3.8479454296589863,1,26.0
2,1866,10,2339,1.9011500635207796,0,16.0
4,1690,9,1294,3.693933519709287,1,28.0
4,1005,9,4670,1.0514242494397004,0,9.0
2,1337,9,4884,3.3265952537958863,0,21.0
7,807,1,3741,3.0486773132066167,0,20.0
2,1777,7,3317,1.1627621732399644,1,11.0
1,1015,3,1133,2.7284876927686663,0,24.0
6,1070,8,1625,4.051467903850632,1,28.0
4,1326,6,1537,3.5195813750912466,1,26.0
4,883,3,2540,1.858318820657408,1,15.0
1,955,6,974,1.1539124377166234,1,16.0
5,845,1,4131,3.325964791729568,0,21.0
1,1376,9,4985,3.0656874910521674,0,19.0
2,1018,10,3940,2.309772828781549,1,16.0
1,1890,9,2434,4.820547990363474,0,30.0
4,1678,1,70,2.0071690472482353,0,29.0
5,1161,7,3050,3.2728519521772337,0,22.0
5,1758,5,4805,1.0529188986242004,0,9.0
1,1426,10,1880,2.5737101172930243,0,20.0
1,1267,7,767,1.6596216297826825,0,20.0
7,1001,6,2538,2.5859504133850026,0,19.0
3,1976,9,4061,2.216610455221079,1,16.0
7,1713,2,2522,4.331056040276293,1,28.0
1,1846,10,3679,3.323121643275653,1,21.0
7,1026,9,66,4.232020441451384,0,40.0
7,907,8,3712,2.0886904600840346,1,15.0
1,820,8,3846,1.6301973858546117,1,13.0
6,1646,6,392,1.7751707817744005,0,24.0
2,1901,5,3896,4.779047051561556,1,28.0
5,1346,4,2463,3.2775775742008504,1,23.0
4,1710,4,4670,4.5078539212968955,1,27.0
4,1317,2,3626,1.2151687918512186,0,11.0
3,1150,8,781,1.202780508586614,1,18.0
4,1902,10,3770,1.675542372634327,1,13.0
7,1041,9,4404,2.533674477944842,0,17.0
6,948,1,1404,3.7892169876059625,0,28.0
6,1611,5,2197,4.903330380927342,0,31.0
3,898,3,1499,4.2888430854718145,0,30.0
1,1470,6,976,2.995290110446882,0,26.0
6,812,6,3666,1.1421605248661528,0,10.0
5,1941,1,2972,2.590188043680062,0,18.0
5,1720,4,235,1.9497028360547448,0,26.0
7,872,1,3375,2.7611756553632647,1,19.0
1,1279,8,3155,4.248334077462458,0,27.0
2,1741,5,3420,3.4481479663851036,1,22.0
7,1297,10,2231,1.828565350865178,1,16.0
1,1461,2,4958,3.2039444312607888,1,20.0
6,1782,4,1451,4.085727879219428,1,29.0
4,996,4,547,2.1262566993571665,0,24.0
4,1019,6,4478,4.742641278081397,0,28.0
7,1221,1,3960,4.091626607305452,1,25.0
6,1032,6,1245,3.8620566617627334,0,29.0
5,1563,4,1574,3.173044687927971,1,24.0
5,875,6,4170,2.4131292159849007,0,16.0
2,1011,8,4538,4.5503814310170405,1,27.0
1,869,5,3240,1.5387466729623824,1,13.0
2,1777,3,1987,4.322832771540837,0,29.0
6,1223,5,4970,3.0819365845204643,1,19.0
3,1856,2,3705,3.4987849293531026,1,22.0
6,1891,1,1061,2.6568080318798177,0,23.0
7,1850,3,3299,4.193593068303731,1,26.0
7,883,5,2602,3.5893535362710463,0,24.0
2,961,10,3155,2.760177072088428,0,19.0
6,1648,1,4765,3.957661606430252,0,24.0
3,1761,7,3146,3.714501673928626,0,24.0
6,874,4,3380,4.585403917657095,0,28.0
3,1080,9,3896,1.7453438111295863,0,13.0
1,1786,3,2867,2.7068928687615985,0,19.0
5,852,7,2242,3.067515703552726,0,22.0
4,1205,3,4681,4.614539655270421,1,27.0
5,893,6,1240,1.528757167349287,1,17.0
4,951,3,1202,2.307069904843684,0,21.0
3,1776,6,3864,4.704359319824254,1,28.0
7,1555,6,2910,3.2971586311897054,0,22.0
4,1302,5,2551,1.2193272779623712,1,12.0
1,1663,10,2599,2.7519597498286337,0,20.0
1,1854,9,2852,4.33800197235735,0,27.0
1,912,6,3014,4.908144474973446,0,30.0
3,1968,2,2630,2.588223313882783,0,19.0
3,1426,2,1989,4.919194486338618,1,32.0
5,1550,2,3987,3.13238211859324,0,20.0
1,1252,1,1729,3.657326408320529,0,26.0
7,1838,10,537,2.8519662133102117,1,28.0
4,1877,7,2876,4.354363695196904,0,27.0
3,1935,4,4702,1.283519973125176,1,10.0
4,1947,1,2749,2.226065701490302,1,17.0
6,1688,7,3696,4.50458935520154,0,27.0
2,1446,10,1486,3.6095387247413977,1,27.0
7,1004,4,3532,1.8436479771900185,1,14.0
2,1530,5,347,3.382964638069411,0,32.0
1,1013,6,2881,4.064070376322253,1,26.0
7,1593,9,2910,4.181827488878447,1,27.0
6,1648,4,511,4.815965451326878,0,38.0
2,832,2,1792,1.7268262900420992,1,16.0
4,1859,2,3858,3.348801794506359,0,21.0
4,1330,10,779,2.7129942936939644,1,25.0
5,1975,7,4637,2.330770262420717,0,16.0
2,1794,4,2141,2.425986413516138,1,19.0
7,1382,4,1620,4.417473819218596,1,30.0
2,1633,2,1517,3.0354118316269574,1,24.0
3,1125,5,2095,1.431220872184889,1,14.0
1,1566,10,124,3.712595194210836,0,37.0
6,1246,3,937,2.4772450811244027,1,23.0
1,875,8,137,1.60609959521276,0,26.0
4,1236,3,1230,1.9559286404762974,1,19.0
7,914,5,2852,1.3087546017800715,1,12.0
3,1104,5,2957,2.3558976244942684,1,17.0
7,1571,9,2330,4.907848103035899,0,31.0
7,1393,5,1159,2.4194236851472573,0,22.0
2,1035,5,2440,3.8870818585539104,0,26.0
5,1635,5,4536,2.9754818676994077,1,19.0
4,1738,2,606,4.38332361015258,1,35.0
6,1716,7,4466,3.8823771790732216,1,24.0
5,1230,5,1114,1.6717991561551178,1,18.0
3,1090,6,2190,4.624744530428882,0,30.0
1,1394,1,980,3.9286717729824283,0,30.0
3,1153,5,4801,2.9815870135816693,1,19.0
3,1846,10,2757,4.061781973071152,0,26.0
2,1223,1,3281,4.296411260713345,0,27.0
6,936,6,3478,2.159073821521837,1,16.0
2,1703,4,1821,1.2316995612969053,0,14.0
6,1173,1,416,2.0309531883338026,0,25.0
3,1500,9,1555,4.661258099654262,1,32.0
2,1895,1,2035,2.0482175541317664,0,17.0
1,1275,8,3530,3.1260972990435314,0,21.0
2,1102,2,2571,3.8350891068086335,0,25.0
3,1683,5,1701,1.279656984757224,1,14.0
7,1378,5,2266,4.394794412281351,0,29.0
1,889,5,2712,1.4746540139251727,1,13.0
7,949,2,3457,2.796311926772583,0,19.0
5,1638,9,3121,4.054955532754173,0,26.0
4,1469,6,2374,4.756030406469497,1,30.0
5,1473,2,947,4.5774714954242555,1,34.0
2,1604,1,1089,4.13159287533277,1,31.0
7,1009,4,1641,1.8230668221883617,1,17.0
5,814,7,3913,1.1469170270974511,0,10.0
4,1345,3,2490,4.199334277376288,0,27.0
7,1542,7,535,4.935425066797211,1,38.0
7,1207,5,3091,3.6606900567370837,1,24.0
5,1093,5,1974,4.854756369606315,1,31.0
4,1369,6,1977,4.2618207053131805,1,29.0
6,1316,9,4382,3.8688208175984586,0,24.0
5,1627,5,2822,1.662752563083163,0,14.0
1,1355,4,4130,3.3587164770543287,1,21.0
3,1045,2,3875,4.543285753407909,1,27.0
2,1908,1,3130,2.9226451365292925,0,20.0
5,1590,10,1816,1.1250792547005943,1,13.0
6,1947,10,4312,2.3785010735397223,0,16.0
2,1162,10,3044,2.935296051291092,0,20.0
3,1351,10,2925,3.0696027812317666,1,21.0
2,1986,7,3588,4.103413605793243,1,25.0
7,977,4,2556,3.9350804103914765,0,26.0
2,1008,6,374,3.1092655696113316,1,31.0
1,1416,3,3881,2.4339064665730703,0,17.0
7,1144,10,1121,2.483624377967969,0,22.0
1,1745,2,3778,1.5936196384437862,1,13.0
4,863,6,1274,1.2922779319122477,1,16.0
3,1981,9,4487,4.5406594540503935,1,27.0
5,931,4,2220,4.155253715567927,0,27.0
5,1516,10,4128,2.760214174428773,1,18.0
6,1577,5,126,1.839476706425371,0,27.0
5,1238,4,2420,3.522082720913083,0,24.0
4,1752,7,61,1.6898442626991885,1,28.0
1,1534,2,3943,1.7673655232855352,1,13.0
2,1592,2,802,1.5071995642853468,0,19.0
3,1769,1,941,4.18516795642763,1,32.0
7,1185,9,452,4.0114501614359765,1,34.0
2,1311,4,2268,2.7043063484849785,0,20.0
4,1912,5,4592,2.4547782366417743,1,16.0
2,968,8,1106,2.12370064445767,0,21.0
2,1704,5,2346,2.752058011233396,1,20.0
7,1084,9,5000,1.577021815111808,1,12.0
6,1263,9,2790,4.990167295027831,0,31.0
7,1258,1,3504,2.4876178623685763,0,17.0
7,1916,7,873,2.0017848791743442,0,21.0
2,1550,8,4407,4.940149732172959,0,29.0
5,1226,2,2315,4.818446058296175,1,31.0
6,1148,5,4819,2.470344661053191,1,16.0
5,1517,10,63,1.9587457154121384,1,29.0
2,1197,9,2421,1.9346974352983244,0,16.0
2,1293,2,2328,1.8240581102667814,1,16.0
6,1647,6,3680,2.3440984541180994,0,16.0
6,835,7,4436,3.482491711914954,0,22.0
6,948,8,2496,3.2929248943497726,0,23.0
5,867,2,1093,3.710040964466822,1,29.0
6,1096,5,1669,4.2683400987926605,1,29.0
4,899,8,1705,3.099874207595537,1,23.0
5,1839,10,4691,4.175892857617413,0,25.0
5,1834,1,1988,1.5078649802212123,1,15.0
3,949,2,4974,1.8153970082661708,0,13.0
1,1157,2,3575,4.340713943660898,1,27.0
7,1558,4,4629,1.5846691548552183,1,12.0
7,1589,1,2108,4.495960912207131,1,29.0
4,1071,3,2781,2.8961412584795045,0,20.0
5,896,5,2609,2.8656736606867477,1,20.0
2,946,3,162,3.215710414962149,1,34.0
6,1040,1,294,1.059089674001212,1,21.0
2,1807,8,1976,3.053846628714775,1,22.0
3,1166,5,1382,3.6698366929860233,0,27.0
4,1649,10,438,1.356468906993129,1,21.0
2,1547,9,732,4.494478258803914,0,35.0
5,1833,10,3710,3.9472264326587823,0,24.0
6,1574,1,644,1.4340986705197403,1,20.0
6,1825,7,4478,4.260957455249434,0,25.0
6,1142,6,371,2.4708824521631905,0,27.0
5,1592,4,3988,3.6278929271360263,0,23.0
6,1290,7,412,4.069201978446056,1,35.0
1,1131,7,616,4.086228917570967,1,33.0
5,1912,8,1025,1.8354902480255886,1,20.0
7,1020,3,4555,3.9099056056705463,0,24.0
2,1144,6,1071,3.79651326399559,0,29.0
6,1647,3,3455,4.364166512297519,1,27.0
7,806,4,3588,3.6518876814133994,1,23.0
6,1351,8,3281,1.340105012765589,0,12.0
4,1118,1,2602,1.470053377344434,0,13.0
4,1789,4,3234,2.367412097491841,0,17.0
4,1482,6,3330,2.789419915439689,0,19.0
1,1043,7,4915,1.718192387469513,1,12.0
4,1237,7,4885,2.2884148907552597,0,15.0
3,1961,10,4469,2.451944538261775,0,16.0
1,1955,6,4945,4.6209980384547995,0,27.0
7,1650,3,1319,4.107581711560156,0,30.0
4,1857,8,4194,3.485996805673166,0,22.0
4,1610,7,90,4.42048135998504,1,41.0
6,1879,5,4677,2.3039542451084403,0,16.0
7,1760,3,1772,1.0688921428116518,1,13.0
7,1821,7,505,3.602356333604071,0,32.0
4,1439,1,4216,2.81988337107943,1,18.0
4,1378,9,1281,3.7490589050637055,1,28.0
6,1295,7,3761,4.975461938088735,0,30.0
4,825,10,1483,4.76002878975524,1,32.0
5,1238,6,2811,2.925617157738867,0,20.0
1,958,10,2328,4.288963939553133,1,28.0
4,881,8,3058,1.2187545865195557,1,12.0
3,893,3,517,4.5453817318407985,0,36.0
6,1276,7,2714,4.702702808426591,1,29.0
1,1202,3,2075,1.3424264575619822,1,14.0
1,1041,6,1565,2.045226705860455,0,19.0
6,1928,4,4733,3.6150582494549917,0,22.0
6,830,2,3143,4.900340853866725,1,30.0
6,1025,3,2066,4.685502943765679,0,30.0
7,1283,3,2785,4.14907234873985,0,27.0
1,1664,5,331,1.303747691208172,0,22.0
5,1224,1,3057,2.730790052426816,1,19.0
4,884,7,4961,1.0414889576017825,0,9.0
2,1323,9,2331,4.819165383722073,1,31.0
6,1989,7,2107,4.849262608696822,0,31.0
7,1086,9,2852,1.8171727473353338,1,15.0
2,1997,4,4785,2.930526718545183,1,19.0
4,1379,1,2935,3.915795225961663,1,25.0
4,948,3,2918,4.2653964177274135,0,27.0
1,1575,3,1619,3.9247189209225533,0,28.0
2,1719,8,1975,1.2737722475431674,0,14.0
2,1583,8,2296,4.9769187502778465,1,31.0
1,1035,1,787,2.060318599717329,0,22.0
4,1976,5,4487,3.765224144937109,1,23.0
4,1358,3,4564,4.7019579330279555,1,28.0
4,1740,1,1998,2.7382686291201974,1,21.0
6,1819,3,1415,4.229519354682772,0,30.0
4,1215,8,4949,3.1379120111181242,1,20.0
6,1231,4,283,2.0891864405252205,0,27.0
6,1879,2,1206,3.7413868505717205,1,28.0
1,1540,4,4122,2.835807471901722,0,19.0
2,1965,9,355,2.1546656538238023,0,26.0
7,1166,1,2315,2.7696218932653265,1,20.0
6,1727,3,785,3.6527137833223366,1,30.0
5,1586,1,295,1.789996149261373,1,25.0
7,1086,4,1552,2.6337297516675924,1,22.0
5,1490,10,1024,2.574786664136459,1,23.0
5,1916,7,3255,2.2729194435079885,1,17.0
3,1995,2,707,1.6353271845700426,1,20.0
5,1223,7,1814,2.971123563119566,1,22.0
1,908,10,1307,1.6633368166911868,0,17.0
1,1818,6,2031,1.806135726634397,0,16.0
7,1638,10,2946,1.4537030024389503,0,13.0
2,1940,5,1767,4.067590087833939,0,28.0
4,1758,4,1528,1.4502838684119514,1,16.0
2,1083,5,1686,1.4444824912709757,0,15.0
7,1875,3,1071,3.9886547424494228,1,30.0
7,1439,10,4551,2.9611146473694054,0,19.0
4,1979,1,3398,2.5430811483048177,1,18.0
5,1041,6,609,2.0729690141563597,0,23.0
2,1615,1,1525,1.5140460465257175,1,16.0
1,1717,1,1138,4.188437818058197,1,31.0
3,960,9,2882,2.8172183709868177,1,20.0
6,814,4,2823,2.946997201402932,0,20.0
5,916,1,3322,1.440162415729803,0,12.0
3,1755,10,4956,3.4527964807919966,1,21.0
3,1673,5,3173,3.654637965707808,1,24.0
2,1156,3,4120,3.122425971128108,0,20.0
5,1926,8,3950,3.3981958645585935,0,22.0
1,1192,9,4123,3.597921257462596,0,22.0
5,1867,7,784,3.9609674975166813,0,32.0
4,1928,9,490,4.552200350584361,0,37.0
6,805,5,292,3.31966455577282,0,33.0
1,1258,2,4616,2.193542280855132,1,15.0
3,802,6,4991,2.725878040849727,1,17.0
1,893,7,3282,4.539250246690992,1,28.0
7,844,6,2437,4.471933486940088,0,29.0
5,1431,10,4297,3.60948518595488,0,22.0
7,1016,7,430,2.823553588761552,0,29.0
7,1142,7,3208,3.3845547443625876,1,22.0
1,1775,1,1265,1.18752147336882,0,15.0
1,1816,8,2100,3.259410075647162,1,23.0
1,1641,3,1112,3.132330013292727,1,26.0
5,1287,6,4545,4.511173548404607,0,27.0
4,1577,6,1241,3.5952625052375846,0,27.0
2,1091,3,1401,2.194191577607823,1,20.0
4,1079,10,3563,1.3288591262338936,1,12.0
6,1111,7,2975,3.892457642173129,1,25.0
6,841,3,2228,2.0614350993036785,0,17.0
2,1600,3,1685,3.911214752535697,0,28.0
3,1798,9,4451,3.1509562761504455,0,20.0
1,1381,10,4242,3.0307105471293845,1,19.0
5,1144,10,3507,3.4358203885757805,1,22.0
3,903,6,195,3.728652041875998,1,36.0
6,810,3,4127,2.345223988533229,0,16.0
2,844,10,2181,1.5755350214033919,0,15.0
1,1320,2,4131,2.7504823161448,0,18.0
1,1358,3,4315,2.3775235442420146,0,16.0
6,1389,9,3842,1.4573520708603818,1,12.0
6,1836,1,3392,4.98719173140362,1,30.0
7,851,4,4776,2.787909346974783,1,18.0
2,1758,10,2545,1.1634213548378103,1,12.0
5,1056,5,4246,2.316928548942824,0,16.0
2,848,6,1528,4.727148491473367,1,32.0
3,1045,7,4002,1.8571292579242438,1,14.0
1,1607,6,4906,2.313606369829944,0,15.0
1,1693,2,4074,2.4987656371297304,0,17.0
2,1148,6,685,4.147068478500727,0,33.0
1,1311,5,387,3.304416854971293,0,31.0
1,1836,9,1648,4.64607503185371,0,31.0
5,1101,6,421,4.943702395706861,1,39.0
4,1581,10,3857,2.191062952543862,1,16.0
4,1345,1,2590,4.493910616175479,1,29.0
7,1952,2,3066,4.544915564853607,1,28.0
7,1147,2,2154,2.8049322608029685,1,21.0
7,951,4,2419,3.1970702024532525,1,22.0
2,1384,7,730,4.386617281858912,0,34.0
7,1952,8,4814,4.552269155945751,0,27.0
6,1337,4,1871,4.3452694462740205,1,29.0
1,1845,8,2828,1.2608279239500275,1,12.0
1,1484,6,3058,3.2144538983463407,0,22.0
3,1472,10,1495,1.5854159977178401,1,16.0
6,1625,8,1390,1.357319803335311,0,16.0
3,1561,5,3189,3.232733007178172,0,21.0
5,828,4,2725,4.10257856655375,1,26.0
4,1397,2,2300,2.9034218646241614,0,21.0
5,1930,4,1996,1.7158641405995962,1,16.0
7,1020,3,3912,1.0535346735499855,1,10.0
6,1335,7,2120,2.2094457829908927,1,18.0
